Applicant_Income,Coapplicant_Income,Age,Dependents,Credit_Score,Existing_Loans,DTI_Ratio,Savings,Collateral_Value,Loan_Amount,Loan_Term,Education_Level,Loan_Approved,Employment_Status_Salaried,Employment_Status_Self-employed,Employment_Status_Unemployed,Marital_Status_Single,Loan_Purpose_Car,Loan_Purpose_Education,Loan_Purpose_Home,Loan_Purpose_Personal,Property_Area_Semiurban,Property_Area_Urban,Gender_Male,Employer_Category_Government,Employer_Category_MNC,Employer_Category_Private,Employer_Category_Unemployed,DTI_Ratio_sq,Credit_Score_sq
3581.0,7904.0,39.97157894736842,2.0,726.0,1.0,0.34726315789473683,4023.0,27425.0,1056.0,48.0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.12059170083102493,527076.0
14677.0,5082.4557894736845,49.0,2.0,676.0336842105263,4.0,0.48,15982.0,48744.0,33911.0,36.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2304,457021.5421872576
7713.0,6895.0,57.0,2.0,678.0,3.0,0.34,17100.0,1860.0,9559.0,36.0,0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.11560000000000002,459684.0
18639.0,9131.0,43.0,1.0,559.0,2.0,0.32,3967.0,6158.0,27058.0,72.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1024,312481.0
10852.571578947369,525.0,33.0,2.0,596.0,1.0,0.34726315789473683,7423.0,5806.0,23745.0,60.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.12059170083102493,355216.0
12136.0,6477.0,52.0,3.0,672.0,3.0,0.51,6450.0,20738.0,1615.0,36.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2601,451584.0
10852.571578947369,1.0,43.0,3.0,608.0,0.0,0.28,12213.0,17106.0,9062.0,84.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.07840000000000001,369664.0
7124.0,374.0,37.0,3.0,645.0,4.0,0.37,3215.0,9474.0,29214.0,48.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.1369,416025.0
3015.0,4648.0,41.0,3.0,739.0,0.0,0.44,390.0,16997.0,39745.0,36.0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.1936,546121.0
10852.571578947369,2365.0,22.0,0.0,652.0,1.0,0.45,19421.0,32599.0,11681.0,48.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2025,425104.0
10415.0,1525.0,57.0,3.0,673.0,1.0,0.58,232.0,24802.79263157895,7984.0,12.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3364,452929.0
15550.0,1646.0,26.0,2.0,635.0,0.0,0.37,19515.0,10170.0,28579.0,60.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1369,403225.0
16512.0,13.0,38.0,1.0,695.0,1.0,0.3,7634.0,24802.79263157895,26274.0,48.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.09,483025.0
6158.0,4599.0,50.0,2.0,661.0,3.0,0.58,11498.0,24802.79263157895,38739.0,36.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3364,436921.0
8970.0,2278.0,42.0,3.0,723.0,1.0,0.42,10916.0,24802.79263157895,28399.0,60.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17639999999999997,522729.0
8938.0,3155.0,53.0,0.0,709.0,4.0,0.25,233.0,25792.0,32481.0,84.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0625,502681.0
15772.0,8321.0,50.0,3.0,676.0336842105263,3.0,0.16,1391.0,30216.0,1944.0,60.0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0256,457021.5421872576
12344.0,3814.0,37.0,1.0,769.0,2.0,0.52,11084.0,7232.0,29457.0,48.0,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.27040000000000003,591361.0
9266.0,3216.0,52.0,1.4747368421052631,567.0,1.0,0.28,9447.0,12674.0,10114.0,48.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.07840000000000001,321489.0
10702.0,8219.0,34.0,1.0,716.0,1.0,0.43,14184.0,16052.0,19130.0,24.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.18489999999999998,512656.0
2384.0,2113.0,39.97157894736842,1.0,726.0,4.0,0.34,11882.0,48542.0,13312.0,24.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.11560000000000002,527076.0
2404.0,9444.0,56.0,1.0,770.0,1.9505263157894737,0.2,14838.0,5913.0,33596.0,60.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.04000000000000001,592900.0
10175.0,4356.0,54.0,1.4747368421052631,631.0,0.0,0.4,17273.0,46870.0,39551.0,72.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.16000000000000003,398161.0
17158.0,5543.0,29.0,3.0,721.0,0.0,0.13,7902.0,48157.0,10751.0,72.0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.016900000000000002,519841.0
10852.571578947369,4555.0,48.0,1.0,621.0,0.0,0.31,12879.0,27913.0,7907.0,24.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0961,385641.0
11860.0,7062.0,31.0,2.0,603.0,4.0,0.37,17129.0,10567.0,29114.0,36.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1369,363609.0
7989.0,3374.0,34.0,0.0,772.0,0.0,0.32,9911.0,38379.0,26009.0,48.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1024,595984.0
17106.0,6430.0,59.0,2.0,711.0,0.0,0.47,9940.452631578948,9432.0,20310.0,60.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.22089999999999999,505521.0
19844.0,3466.0,39.0,1.4747368421052631,620.0,2.0,0.51,731.0,319.0,20522.825263157894,12.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2601,384400.0
5636.0,5082.4557894736845,35.0,2.0,713.0,0.0,0.49,799.0,24469.0,19996.0,24.0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.24009999999999998,508369.0
12916.0,629.0,48.0,3.0,695.0,1.0,0.12,7025.0,45454.0,7047.0,48.0,0,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0144,483025.0
6809.0,269.0,44.0,1.0,587.0,4.0,0.2,14481.0,26490.0,29767.0,84.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.04000000000000001,344569.0
10852.571578947369,5724.0,28.0,3.0,736.0,3.0,0.37,7624.0,24802.79263157895,17347.0,60.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1369,541696.0
17444.0,5897.0,29.0,2.0,686.0,2.0,0.57,14961.0,4791.0,37527.0,24.0,1,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32489999999999997,470596.0
7997.0,3432.0,53.0,1.0,750.0,4.0,0.52,9940.452631578948,31736.0,25102.0,36.0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.27040000000000003,562500.0
4048.0,5082.4557894736845,53.0,0.0,787.0,4.0,0.52,8232.0,329.0,5263.0,84.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.27040000000000003,619369.0
14338.0,6276.0,39.0,2.0,676.0336842105263,1.0,0.25,3367.0,8851.0,2902.0,60.0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0625,457021.5421872576
19100.0,5895.0,23.0,1.0,728.0,0.0,0.31,13262.0,44078.0,31823.0,60.0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0961,529984.0
6544.0,7115.0,30.0,0.0,584.0,1.0,0.34,5229.0,23126.0,31540.0,72.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11560000000000002,341056.0
6976.0,5082.4557894736845,21.0,0.0,631.0,0.0,0.18,18799.0,21300.0,36335.0,48.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0324,398161.0
14775.0,575.0,49.0,3.0,682.0,0.0,0.12,13747.0,10164.0,11190.0,60.0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0144,465124.0
12015.0,7029.0,54.0,2.0,691.0,4.0,0.57,19333.0,24509.0,28690.0,48.0,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.32489999999999997,477481.0
5419.0,5082.4557894736845,33.0,0.0,769.0,0.0,0.22,4261.0,5703.0,3994.0,24.0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0484,591361.0
16430.0,9499.0,21.0,1.0,707.0,1.9505263157894737,0.22,3466.0,27109.0,38997.0,36.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0484,499849.0
9239.0,3192.0,39.97157894736842,0.0,553.0,2.0,0.14,13785.0,43417.0,3010.0,84.0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.019600000000000003,305809.0
16489.0,3178.0,49.0,0.0,716.0,2.0,0.56,3088.0,22554.0,8377.0,48.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.31360000000000005,512656.0
18633.0,6052.0,33.0,3.0,761.0,4.0,0.39,13015.0,27676.0,14036.0,36.0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1521,579121.0
12357.0,2734.0,49.0,3.0,741.0,1.0,0.34726315789473683,1115.0,23804.0,27467.0,60.0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.12059170083102493,549081.0
19154.0,6116.0,59.0,1.0,702.0,3.0,0.56,4578.0,45440.0,1048.0,60.0,1,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.31360000000000005,492804.0
6363.0,5082.4557894736845,44.0,3.0,705.0,0.0,0.27,2590.0,36923.0,20522.825263157894,24.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0729,497025.0
12176.0,9847.0,46.0,0.0,753.0,3.0,0.41,9940.452631578948,29802.0,17038.0,72.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16809999999999997,567009.0
19461.0,9771.0,37.0,0.0,743.0,1.0,0.34726315789473683,3573.0,24795.0,33576.0,72.0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.12059170083102493,552049.0
10427.0,2203.0,27.0,3.0,784.0,1.0,0.19,9940.452631578948,2611.0,8878.0,72.0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0361,614656.0
10580.0,1390.0,33.0,0.0,755.0,4.0,0.52,10639.0,24802.79263157895,28609.0,48.0,0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.27040000000000003,570025.0
6858.0,1742.0,25.0,0.0,699.0,2.0,0.48,9422.0,16479.0,25070.0,72.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2304,488601.0
12040.0,1925.0,46.0,1.0,708.0,2.0,0.28,10858.0,9180.0,22996.0,36.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.07840000000000001,501264.0
17254.0,619.0,23.0,3.0,572.0,1.0,0.29,4975.0,9304.0,19161.0,84.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0841,327184.0
13470.0,1274.0,27.0,0.0,597.0,4.0,0.37,4925.0,14610.0,3228.0,84.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1369,356409.0
3252.0,956.0,59.0,3.0,697.0,4.0,0.1,10786.0,8437.0,27365.0,48.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.010000000000000002,485809.0
8996.0,1939.0,21.0,1.0,674.0,0.0,0.22,19814.0,43118.0,26188.0,24.0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0484,454276.0
14173.0,3953.0,37.0,3.0,715.0,2.0,0.2,14716.0,12521.0,9888.0,48.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.04000000000000001,511225.0
6673.0,968.0,45.0,0.0,676.0336842105263,1.0,0.23,1995.0,24028.0,24130.0,84.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0529,457021.5421872576
17781.0,9508.0,23.0,3.0,676.0336842105263,3.0,0.5,13844.0,24802.79263157895,19790.0,36.0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,457021.5421872576
15051.0,9235.0,35.0,0.0,756.0,2.0,0.24,3891.0,27301.0,25824.0,84.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0576,571536.0
8881.0,281.0,49.0,0.0,637.0,0.0,0.2,15522.0,38015.0,34405.0,12.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.04000000000000001,405769.0
8949.0,6262.0,52.0,0.0,766.0,4.0,0.35,7145.0,21740.0,25474.0,24.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.12249999999999998,586756.0
11521.0,1058.0,46.0,1.0,550.0,1.0,0.53,8498.0,36845.0,18333.0,24.0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.28090000000000004,302500.0
10017.0,4293.0,39.97157894736842,3.0,684.0,2.0,0.22,9554.0,21282.0,37355.0,12.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0484,467856.0
8941.0,5178.0,45.0,1.0,734.0,3.0,0.14,2102.0,10858.0,34879.0,48.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.019600000000000003,538756.0
12209.0,6980.0,48.0,3.0,676.0336842105263,0.0,0.28,3030.0,44159.0,9367.0,84.0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07840000000000001,457021.5421872576
19715.0,9200.0,29.0,1.0,689.0,0.0,0.34726315789473683,8524.0,43714.0,1722.0,84.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.12059170083102493,474721.0
11550.0,1229.0,21.0,2.0,655.0,2.0,0.38,8107.0,15186.0,32145.0,84.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1444,429025.0
6637.0,9227.0,49.0,0.0,682.0,3.0,0.51,16626.0,34185.0,38634.0,72.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2601,465124.0
6854.0,4585.0,39.97157894736842,0.0,657.0,0.0,0.58,18268.0,31194.0,11139.0,72.0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.3364,431649.0
12320.0,8467.0,36.0,1.0,727.0,1.0,0.5,14935.0,25230.0,3128.0,72.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.25,528529.0
6892.0,2740.0,27.0,2.0,591.0,0.0,0.4,9624.0,27018.0,21617.0,72.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.16000000000000003,349281.0
9043.0,2289.0,34.0,0.0,651.0,3.0,0.35,15823.0,49262.0,29080.0,72.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.12249999999999998,423801.0
18521.0,1239.0,49.0,3.0,673.0,1.9505263157894737,0.12,7863.0,24665.0,36285.0,12.0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0144,452929.0
10852.571578947369,5370.0,39.0,1.4747368421052631,689.0,4.0,0.59,3109.0,41722.0,18533.0,24.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.34809999999999997,474721.0
9941.0,125.0,39.0,0.0,652.0,2.0,0.29,18570.0,46359.0,33624.0,48.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0841,425104.0
16388.0,7473.0,22.0,0.0,695.0,3.0,0.34726315789473683,12482.0,40159.0,28956.0,36.0,1,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.12059170083102493,483025.0
7569.0,9400.0,35.0,1.0,743.0,0.0,0.43,1550.0,44132.0,34077.0,72.0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.18489999999999998,552049.0
6300.0,5342.0,23.0,1.0,623.0,0.0,0.24,646.0,43139.0,4952.0,12.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0576,388129.0
8269.0,7351.0,31.0,3.0,756.0,4.0,0.39,13407.0,21516.0,23796.0,84.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1521,571536.0
5818.0,6638.0,39.97157894736842,3.0,771.0,4.0,0.39,12700.0,35272.0,32746.0,48.0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1521,594441.0
14015.0,6570.0,38.0,0.0,657.0,1.0,0.32,537.0,24673.0,22249.0,48.0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1024,431649.0
14234.0,3249.0,22.0,0.0,676.0336842105263,4.0,0.52,14166.0,5239.0,1015.0,48.0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.27040000000000003,457021.5421872576
8254.0,9110.0,52.0,1.0,566.0,1.0,0.23,6572.0,24802.79263157895,26957.0,12.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0529,320356.0
19144.0,7595.0,28.0,0.0,745.0,0.0,0.32,234.0,26415.0,17005.0,36.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1024,555025.0
9350.0,6294.0,42.0,0.0,620.0,1.0,0.37,14067.0,37888.0,22292.0,72.0,0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.1369,384400.0
17183.0,6527.0,26.0,1.0,611.0,1.0,0.43,9696.0,27195.0,32876.0,48.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.18489999999999998,373321.0
8238.0,5757.0,32.0,0.0,590.0,2.0,0.49,14150.0,39161.0,15817.0,12.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.24009999999999998,348100.0
8090.0,1969.0,56.0,1.4747368421052631,772.0,4.0,0.3,17758.0,29323.0,26470.0,84.0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.09,595984.0
13637.0,891.0,35.0,2.0,792.0,1.0,0.42,1909.0,34964.0,10759.0,24.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.17639999999999997,627264.0
14647.0,4470.0,39.97157894736842,3.0,796.0,0.0,0.18,12150.0,36234.0,7412.0,84.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0324,633616.0
11911.0,7175.0,38.0,1.0,780.0,3.0,0.57,80.0,30763.0,21504.0,12.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.32489999999999997,608400.0
10472.0,9556.0,22.0,2.0,668.0,1.0,0.29,2083.0,24802.79263157895,9507.0,12.0,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0841,446224.0
5266.0,8320.0,33.0,3.0,711.0,4.0,0.46,13378.0,18105.0,22050.0,12.0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2116,505521.0
2666.0,9206.0,35.0,3.0,747.0,2.0,0.11,15217.0,24802.79263157895,5820.0,48.0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0121,558009.0
6188.0,9991.0,40.0,3.0,791.0,0.0,0.34726315789473683,18074.0,29739.0,8835.0,12.0,0,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.12059170083102493,625681.0
19055.0,6812.0,49.0,2.0,676.0336842105263,2.0,0.34,17140.0,48205.0,20522.825263157894,24.0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.11560000000000002,457021.5421872576
12161.0,7519.0,49.0,2.0,594.0,3.0,0.54,2670.0,31969.0,35617.0,48.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2916,352836.0
13314.0,4612.0,23.0,3.0,607.0,1.0,0.36,3751.0,14497.0,20522.825263157894,84.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1296,368449.0
14891.0,9710.0,39.0,0.0,728.0,1.0,0.56,11744.0,1816.0,20522.825263157894,24.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.31360000000000005,529984.0
6777.0,1198.0,23.0,0.0,675.0,4.0,0.34,5261.0,26483.0,7840.0,60.0,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11560000000000002,455625.0
5900.0,5238.0,34.0,2.0,711.0,1.9505263157894737,0.34726315789473683,14691.0,43481.0,38834.0,84.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.12059170083102493,505521.0
15716.0,6089.0,24.0,2.0,593.0,0.0,0.16,6852.0,22159.0,32440.0,12.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0256,351649.0
